reviewId,film,rating,label,reviewText
rw2176642,film_2,5,moyen,"After watching 2008 adaptation of the first part of Twilight series, I hardly had any expectations from this film. This film has several new entries in the series - director Chris Weitz, cinematographer Javier Aguirresarobe, music maestro Alexandre Desplat and notable production designer David Brisbin. But alas, these people were not able to improve the bizarre story of the franchise.

New Moon, starts off with Bella's dream of herself being old, and Edward being young. She is worried that she will lose her beauty, and Edward, being a vampire will remain young forever. Anyway, I won't go further into the story as it is really very dumb and uninteresting.

The film is full of cheesy dialogues, cringe-worthy scenes and over the top acting. Kristen Stewart can't act. Robert Pattinson's acting is as cold as vampire blood. Taylor Lautner is just present in this film to show his six-pack abs. Actors like Michael Sheen were like sunshine in the storm. 

Melissa Rosenberg's script is pretty weak. It leads to nowhere. The film itself ends without any conclusion. The new moon ends without turning into full moon.

Only good thing about the film is better cinematography than the previous one. Alexandre Desplat music is too good to be in this film. Visual Effects were better than Twilight, but again, they were never 'very good'.

Overall I think New Moon will be enjoyed by its target audience. Other than that, I think it will fail to impress other range of audiences. It is a film full of clichés, horrible acting and terrible screenplay.

5/10"
rw2171406,film_2,1,negatif,"Degrassi/Party of 5/Dawson's Creek/My So-Called Life/Felicity rolled in to one big bag of $500,000,000.00 (1/2 Billion Dollar) sh*t! Yes Virginia this just proves that Government schooled Gen XY&amp;Z will buy anything! 45 minutes into the movie I was hoping one of the highly promo'd CGI Vamps or Wolves would jump from the screen and twist my head off and sh+t down my neck while Jigsaw/John pulled my spine out of my ass very slowly so I would get the same tingling thrill Chris Matthews felt when President Obama was Inaugurated only then would this movie may been worth the it. Battlefield Earth: A Saga of the Year 3000 was a Rembrandt next to this John Wayne Gacy Clown the audience' movie"
rw2160726,film_2,10,positif,"I'm reading through these comments and I am just... I don't even have a word. People upset about the long opening of showing the title... wth? What did that matter? It's quite a petty point. The eyes that they changed, which I had noticed from the trailers, I actually really liked. It was more of what I pictured in the book... and at least they didn't show any closeups that literally showed the contact lines like Twilight. Yes they went through things a bit choppy and quick relying a lot on the readers of the book, but they tried to put in as much from the book as they could. I found it extremely easy to follow and felt it completely put Twilight to shame (which I love so don't go down that road.) I don't know anyone that walked out of that theater disappointed. 

I found the acting very well done, so I don't understand that either. Kristen pulled me into every scene... her devastation was obvious and her transformation from zombie to some what normal as she hung out with Jacob was very apparent. Her screaming from her sleep was quite realistic. Robert's dialog was emotional... which is what the whole book was about. The character Edward chooses his words wisely because he doesn't know what Bella thinks and knows she usually comprehends it the completely opposite, hence the pauses in between lines. The conversations in the movie were word for word from the book. Some people complain about Jacob taking off his shirt... saying they just put that in there... but that's what he did in the book. Some people didn't like the ending... but that is how the book ends. 

I just don't understand what most of you are talking about. I went into the movie with High Expectations and found the movie exceeded them. Most of the comments I'm reading are from people that didn't even want to GO to see the movie. I feel like they don't like the actors that play the part for whatever reason and their opinion of the movie is bias. Perhaps my opinion is bias since I read the script and knew exactly what to expect, but I LOVED the movie. I LOVE the books. I LOVE the story and I left that theater euphoric. If you want to see a movie with bad acting go see 2012... which is all CGI and nothing else.

And just in case someone wants to go down this road... I am 27, I read a lot of books most vampire based. I'm not some 12 year old that will swoon over any hot guy. I watch and read for the story which I love and I am just baffled by these people complaining. I just don't understand.

Add On Next Morning: Okay now that I have sleep and I'm no longer illusive... I still say that the movie was unexplainably fantastic. I take back absolutely nothing I've said, but there was one thing that I realize in my sleep that they cut too short. And this is NOT a spoiler because 1. if you read the book you know what I'm talking about and 2. it was in the trailer. The one thing, and it is pretty obvious, that they shortened was the race to Italy. They go from Forks to Plane to Porshe in literally seconds... even cutting out the line from the trailer when Alice is warning Bella about the Volturi. That is the one and ONLY thing that they messed up and I will admit it's a pretty big mess up... but by no means did it ruin the movie in anyway.

ROUND 2: Took my mom to see the movie today and tried to go in with the perspective of all the people that said they were disappointed trying to scrutinize the movie to every last detail, because I want to understand why you guys were so disappointed and why you were thinking about all these petty things. Well with as much of a bad attitude I could find to go in to see this a second time in less than 24 hours. Do you know what I came away with... the disbelief to how so many people could find so many unrealistic and unreasonable reasons to not only be disappointed but to not even enjoyed the movie. I can honestly say that I don't know a single person that came out of either of the showings unhappy or disappointed in ANYTHING except that it came to an end. In conclusion... I just don't get it. 

And so this ends the best to my ability a very complete review."
rw2163632,film_2,7,moyen,"I thought the movie was pretty decent. There were lots of beautiful shots. Beautiful cinematography. Beautiful music (so much better than the 1st movie). The acting was ""ehh"". They could've done better. Maybe the two main characters need more acting classes. Kristen's facial acting was fine but her voice acting was horrible. Robert needs to take some more acting classes in my opinion. Too serious. He needs to show more love to Bella. Don't be afraid to go closer. LOL. As a fan of the series, I feel i got my money's worth watching the movie. But we still need more Robert and Kristen chemistry. I think I'm only going to watch this movie twice. It's not really very replayable. XD"
rw2161134,film_2,1,negatif,"Watch blade, read stokers tales, Dracula any other vampire film known to man. 

It will be more interesting and will give you a proper insight to vampires. this film is total overrated and makes me sick to my gut. Pointless film, pointless book, pointless actors. 

Get a life, read a proper book and watch a proper film. Not a vampire story polluted with teenage love and stabbed in the heart with a pink bow to make it all fitting

Now that i have had my rage i wish to rate this film 1 star, because i cannot rate it less than that.

I therefor praise /b/ and all anons"
rw2231630,film_2,3,negatif,"Let me begin by stating as emphatically as possible, I know what you're thinking. No, I'm not a thirteen year old Mormon cutter, and, no, I don't listen to My Chemical Romance, but please believe me when I tell you, these ""Twilight"" movies are a hoot.

A good friend of mine mentioned, in passing, that she had had put the first one on the other day, just because it was in her 'On Demand,' and she wasn't above watching it. After I expressed my self-righteous indignation, she insisted that, contrary to my preconceptions, it was, in fact, thoroughly entertaining. I protested still, but after coming up short on reasons to deprive myself of what I was promised was an unintentionally hilarious movie (arguably one of my favorite genres of film), I conceded, and we watched Twilight. And it was incredible.

Click here for the rest of the review: http://seriousstache.com/2010/04/04/serious-stache-film-in-review- twilight-new-moon/"
rw2800177,film_2,4,moyen,"The Twilight books were a guilty pleasure, I enjoyed them (to a point). I don't pretend they were works of literary genius, or the plot was particularly clever, and don't get me started on sparkles, but they were a diversion and I bought them all and saw all the films (mainly on DVD).

Like first book in the series, the second film sticks closely to the books. In the book it works better than on screen despite the cinematography being very attractive and it's a nice film to watch in terms of the view. However the acting and lack of engaging script let the film down and it's a shallow experience. The interaction with Bella and Jacob and his family is the best, and the whole Cullen family scenes, but all the Edward angst and back and forth is just painful. It is in this film that we first meet the Volturi and whilst they are supposed to be scary they were a little too camp but it was interesting to see their workings and history. There's a lot of CGI that works to varying degrees of success, but sets and costume designs etc are good. Edward's desire to keep Bella safe are admirable in the book but in the film the lack of communication - dialogue - between the two is just plain frustrating and annoying. Jacob was the sanest thing in film number two."
rw2161624,film_2,9,positif,"The new director did a magnificent job of making New Moon portray the book accordingly. It was a fabulous movie that any Twilight fans should go see. All the characters correspond to the book version amazingly. The story throughout the movie keeps the audience involved, and the special features used are also fantastically put together. Every actor deserves an immense amount of credit, and the director especially thank you so much for making the movie like the book, us twilight fans really appreciate it. Also I know in my experience when reading the book i was all Team Edward however the way Jacob was portrayed in the movie gives him more character and he grasps the hearts of a lot of viewers.

GO SEE IT....cause it really is amazing"
rw2162711,film_2,7,moyen,"I've read all four of the books, and enjoyed them. When I saw the first film I was a little bit disappointed; it didn't follow the book as closely as I hoped it would, and it didn't do as much as it could've. The potential was there, however, and I prayed that they would tap on that potential in the second film, New Moon. Despite my wishes, New Moon was a bit of a let down. Granted, the story was followed a little more closely, but my friends and myself felt they left out a lot of important points while adding some unnecessary features. The details added to Jacob Black's character were very helpful and brought more to the story line, but it took away from other characters. I with they'd chosen more appropriate actors the parts of the wolves and the parts of the Volturi, some of the actors simply did not fit their characters. (such as Dakota Fanning for Jane) So, while Twilight: New Moon was a success in the box office, and while I'm sure I'll own the film when it comes out, they could've done better over all, and I pray they tap on all the potential they have hidden for Eclipse, the third installment of the saga."
rw2172597,film_2,4,moyen,"I am sorry to say that this was one of the worst films I have seen this year. If I had watched it on DVD instead the cinema, I would have switched off after five minutes. It is a very boring film indeed with very little continuity, though got to say that my 11 year old son loved it and he is reading the books. My guess is if you like High School Musical 3 and 17 Again, you will probably like this also. When people fidget with their handfones after only a few minutes, it is a sure sign. the love triangle of the human girl, vampire and werewolf is a curious one and I hope they explore that more in Twilight 3 rather than concentrate on Twilight 3 the Love Story. Many of the previous sentiments I echo. Bella as a young woman, should be portrayed as someone wanting to live and to represent moral and social values, not give herself to the afterlife with a vampire or a werewolf. Change of director, change of setting I think also needed, get the story back out of American hands and give it to the French who really know how to make a movie like this. I did like the scene in the town (French?) when all the townspeople were dressed up in red at midday and it helped to give meaning to the opening scene of the film but to contradict myself, the scene was an expensive overstatement to the film which is after all set in America not in Europe. The Jake actor has real potential but sorry Edward Cullen, you don't cut it for me"
rw2160878,film_2,7,moyen,"Just came home from watching probably the most hyped and anticipated movie of the year. It had an unwieldy title ""The Twilight Saga: New Moon"" for those who lived under a rock and did not know that this was the sequel to ""Twilight."" 

I have read the book before, and expected this to be a better movie than ""Twilight."" ""New Moon"" the book had the best cinematic promise of the first three books, and the movie fulfills that promise very well. The parts about the wolves, the cliff jumping and of course, the Volturi in Italy were as exciting as I imagined them. The quality of the special effects during the wolf scenes and the fight scenes with Volturi were excellent.

After the movie, my wife was on Team Jacob. The character of Jacob Black is the best written main character in the Twilight Saga books, and it reflects here also in the movie. It is easiest to empathize with Jacob's situation, than with the distantly cold Edward or the confusingly conflicted Bella. The young teenage actor Taylor Lautner portrayed him very well, both physically and emotionally. A loud collective gasp was heard when Taylor removed his t-shirt (gratuitously) to reveal his body for the first time(among many). I found that hilarious. 

Of course, this could not be the Twilight Saga without the classically cheesy scenes and lines, especially those that involved Edward. The ultimate in cheese would be that laughable ""Edward and Bella running in the woods"" scene. It was so awkward I do not know why Robert Pattinson allowed it to appear on screen.

Overall, ""New Moon"" is a better movie than the first ""Twilight"" film. I am not really looking forward to the next one (due out in the summer of 2010) because I found ""Eclipse"" to be the worst of the three books I had read. But I'm sure we will also be watching it. The ending scene and final line is probably one of the best cliffhangers in recent memory."
rw2252967,film_2,5,moyen,"The first movie was great - hence all the buzz about New Moon. Then why did they change so much? 1) The makeup on the Cullens was awful. They were much more pale, ashy, and dramatically different from Twilight. It was distracting, not to mention made Edward much less gorgeous, which we all know is 1/2 the reason why most 15-30 year old girls went to see the movie (which I think is most of the viewing audience, right?). 2) The costume choices were bad for Alice. Really really bad. 3) There was obviously too much coaching going on for the actors - they did great in the first movie. Don't overcoach them. Especially Alice and Jasper. And Rosalie. It made for some less-than-professional scenes. The worst: Bella and Alice in Bella's house with Jacob. Oh, it broke my heart to ruin the movie like that. And that bad taste carried through to the end of the movie. I hope Eclipse will rectify these problems and re-set to the original plan (which worked)."
rw2179374,film_2,7,moyen,"After seeing the first Twilight movie all I can say is that Kristen Stewart's character Bella has some real weird tastes in men. First a vampire and now a werewolf, YEEGADS.

This series of books has become most popular with the current young generation and I can see why. Bella is certainly breaking traditions and questioning certain mores and norms of society to say the least. But the films wouldn't work if you didn't have beautiful and attractive people in the leads who also can be romantic on screen.

That she has in her vampire lover Robert Pattinson. Pattinson and Stewart really do click on screen and their performances make you believe in both Twilight and New Moon.

In the previous film, a third character, a young American Indian kid played by Taylor Lautner is seen and he first clues Stewart in that her inamorata isn't quite human. He likes Stewart also, but from a distance.

But when Pattinson leaves her because he feels the romance can't be, Lautner moves on in. But he's got a big old secret himself. He's got a werewolf gene in him and it's these werewolves that have protected his tribe from the vampire clan that Pattinson belongs to.

I really did admire the special effects, especially those that turned Lautner and his friends into some really convincing large wolves. They do take care of business quite expeditiously. 

New Moon does its best in the special effects and the romance department. Those who've read the books know what's coming next, we filmmakers can only anticipate."
rw2164521,film_2,2,negatif,"Never readied the books, but it’s enough to judge the horrible acting skills of Kristen Stewart (bella) and Robert (Edward)….. Lot of blinking, lots of pauses and very monotone awkward dialogue, Kristen and Robert have no chemistry in this movie, their bad acting combined together was painful and laughable, however... 

The movie haves a good storyline (even if people said that it’s not even close to the book) Taylor (Jacob) acting was really good compared to Kristen and Robert... and he is only 17, however Kristen and Taylor had a lot of chemistry on this movie, I could tell that so easy the way she looked at him at his chest and face/body, with such emphasis,

I think there is a lot of a characters conflict on this movie, perhaps they should dis Robert (Edward) because his acting skills are the same as Kristen (or even worse), and on top of that he is not that hot if you compare him with Taylor The movie was boring at certain points, but it was OK for me, I like movies with that kind of stuff The cgi animation was way too fake as well."
rw2178144,film_2,6,moyen,"Let's face it, Twilight is an irresistible pop culture phenomenon. It has a great looking cast, great looking backdrop, and great looking protagonists. It's a teenage girl's fantasy, and I know how crazy that sounds. A tale of a vampire who love a human instead of eating her is quite coy. But that was the first movie, this is just a movie where the guys show off their sculpted and sexy bodies.

That's not to say though that I didn't enjoy the film, in some prospects. ""New Moon"" starts off fast and ends fast, but it drags too long in the middle, and for a 2 hour movie, that's somewhat sad.

Some of it is ridiculous, for example, Kristen Stewart who plays Bella is quite annoying at times. When Edward, played by Robert Pattinson, leaves Bella, she becomes too hysterical, and it's more whining and moaning than crying or sobbing. I like her better in the original Twilight film, and in other movies, but she is quite bothersome here. Maybe it's because she wasn't directed well enough, but whatever it is, she plays like she's in a daytime soap.

Robert Pattinson is really underused here, and it's a shame, because even though he's not completely physically dreamy, he is quite charming and alluring. The movie tries to make up for it by dangling ripped and toned jailbait in front of our eyes (and now because of it we have several adult females turning into pedophiles), which some people who are more oriented to appearance will appreciate. However, I am not oriented in that manner, and found that the character had way too much of a negative personality.

The supporting cast, however, is quite nice. So is the romance between Edward and Bella, which isn't shown on-screen much of this sequel, is enough to hold the film above water. It's undeniable, Kristen Stewart and Robert Pattinson have some wonderful chemistry. It's what made the original Twilight so good and what makes this one a bit too mediocre.

But being someone who actually really enjoyed the first movie, I have a hard time not recommending this to people who are fans of the book, or the first movie. People who have not seen/read or did not enjoy the books or the first movie however, should steer clear of New Moon, because they will certainly not like it.

Love it or hate it, New Moon is a movie with some really good stuff, but also really bad stuff. Maybe if the production had more time, they could of done more with it? But we'll never know that now, will we?"
rw2232812,film_2,5,moyen,"As a movie-lover, I had to see what all the fuss was about, so I watched ""Twilight"" despite minimal knowledge of Stephenie Meyer's books. I didn't like it, but felt it could be done better, so with Catherine Hardwicke switched out for Chris Weitz, I decided to see if the franchise could back-up its hundreds of millions in revenue earned from ""The Twilight Saga: New Moon."" Weitz improves the action, but the romance is maybe even worse and the story still all over the place.

For one thing ""New Moon"" is a long three-parter for a romance-centered story. To its advantage, you come in with knowledge of the characters, but the movie begins with a lack of momentous conflict. Edward (Pattinson), our vampire, tells Bella (Stewart) he's leaving because she's ""not good for him,"" aka he's a vampire somehow she's gonna pay for that. As this happens we're slapped with Romeo &amp; Juliet references, which for tweens is effective symbolism/analogy usage, but not for anyone over the age of 16.

Weitz could have cut 15 minutes at least from ""New Moon"" by virtue of erasing the pauses between lines of romance dialogue. If Edward and Bella spoke to each other like normal people do and without this weird attempt to understate the melodramatic tension through emotional sucker punch lines such as "" ...(pause)...you're not good for me,"" then ""New Moon"" could go under the two-hour mark and manage to feel like one film instead of three.

When Edward leaves we're treated to indie-music montages of time passing and Bella being depressed and seeing blurred visions of Edward everywhere and wanting a ""rush"" because she's so completely devastated by his choice. It's too much internalized conflict for the beginning of a film. The franchise's constant, writer Melissa Rosenberg, probably had to fight over book loyalty or drawing out parts that would make the movie flow better -- not an enviable position, but either way ""New Moon"" is structurally terrible.

The middle act is then Bella's budding relationship with Jacob (Taylor Lautner), her washboard abs Native American friend who also has his secrets: he's a werewolf. Poor Bella, she always attracts the late 19th/early 20th Century literary monsters. At least at this point the action starts to pick up when Bella realizes she's being hunted by the bad vampires from the last movie and werewolf Jacob tries to protect her. The movie lets go of the romance for about 45 minutes which is a breath of fresh air.

But before all is done the story rockets back to Edward and fast-forwards at lightning pace through the final act that takes Bella on a plane ride to see the Vampire leaders, the Volturi. It's the dessert we have to cram down before we get kicked out of the restaurant because we've sat down for too long. ""New Moon"" really is a three-course meal that has one or two good items but regardless, lacks anything tying it all together as a ""meal"" until the final five minutes.

Most importantly, Weitz manages not to do one thing Hardwicke did in ""Twilight"": make me laugh at the movie. I didn't find anything so cheesy that I rolled my eyes and that, as a total outsider to the Twilight books and Twi-hard fandom and such, is a huge victory in my opinion. The action, while abusive of slow-motion, at least has a sense of style, though certainly more budget flexibility existed with ""New Moon.""

A lot more work would need to be done to give the Twilight Saga a film it could hang its hat on critically speaking, but money talks louder in this case, so what does Summit care? I still think there's a good movie in this franchise somewhere, but guessing about the books and knowing what Rosenberg has done adapting them, anything more than tolerable would be a surprise.

~Steven C

Visit my site at http://moviemusereviews.com"
rw2170016,film_2,5,moyen,"I have not read the books, and am just basing this off of the acting and dialogue present in the story.

First, let me just that I felt as if the only player acting with any conviction was Lautner. His character was believably obsessed w/ Stewart's character, and you could feel the angst in his dialogue, regardless of how poor it was.

Greene was also a scene stealer, though her scenes were few and far between.

I gave this a 5/10 based off of Stewart's and Pattinson's performances. We are supposed to believe that these star-crossed lovers are deeply devoted to one another and insanely in love, but there was no chemistry, and no emotion in either of them.

The movie also tries to parallel Twilight to Romeo and Juliet in the first 20 minutes of the film... If you have to parallel your story to a famous romance to convey the relationship your two protagonists have with one another, you have failed as a writer.

Stewart acts like she's distracted or that she's too good for the Twilight crowd. The detachment that she feels halfway through the movie seems real, but she acts like that while she's with Pattinson. If she thinks this gig is just a means to a career, she has another thing coming, and she better fine tune her acting- I'll assume based on what I saw that her Joan Jett biopic will be a disaster.

Pattison is like a dolled up zombie for the entire movie, and his ""you are my everything"" lines scream ""we don't know how to write love"". He speaks with no conviction or passion, yet that's everything his character is supposed to represent... he also has a funny looking left nipple (see the scene where he rips off his shirt).

Actually my biggest pet peeve of both movies is the musical transition for the budding relationship. We're supposed to believe these people are falling in love, but have nothing but a music video to base anything off of.

Maybe the movie fails because of the actors, maybe it's the writers' faults, maybe it's both, but unless you're the obsessed fangirl that saw this movie in week one, the only character remotely relatable is Jacob, due to a fairly mature performance by Lautner.

I went in expecting mediocrity and that's what I got. My girlfriend is making me read the books before the next one, so maybe I'll have a different perspective this time next year."
rw5562577,film_2,6,moyen,Preferred the first still overall just about enjoyed it 2nd half was a lot better first part extremely slow. Intrigued to see where it leads now.
rw2171285,film_2,1,negatif,"When I heard that New Moon was coming, I was extremely curious, because Twilight launched a new concept about vampires... That they are almost human... But what I saw in New Moon, disappointed me very much. This movie is so bad, that, if I wasn't at the cinema, I would have left... I heard that they want to launch the next chapter from Twilight Saga... Let's hope that is better than the last one... And, how they won't let me post this comment unless it has minimum 10 lines I'll say something about the actors: Kirsten Stewart can't play, I don't know how she got that part; Robert Pattinson has some acting skills, but I don't appreciate him that much... Taylor Launtner may have some talent, but his role wasn't so good... That's all folks!"
rw10182272,film_2,7,moyen,"I remain a fan of the first one but I do think this is an improvement. While the handheld documentary style worked well for putting us in the shoes of Bella this one broadens the scope and thus they opt for a more traditional classic cinematography making it feel more cinematic. The editing utilizes dissolves, wip pans and motion control to convey the passage of time. Both the glittery skin and super speed look better. This one turns up the heat on the love triangle that was implied in the first one. It is again a strong adaptation of the novel which is worth reading if you enjoyed the film. Certain things are trimmed and stuff that's implied is spelled out. If you listen through the whole thing it's 14 hours so obviously some stuff had to be changed in order to get into under two though of course some of that is that what is described with words can be fairly quickly shown without losing the impact.

Some people really dislike how mopey this is, how mired in sadness. I agree that not every single movie should be like this but it's a teen heartbreak love story; I think it is 100% warranted. Now, I've seen criticism that this is very much a middle chapter I concur however I would argue that it is a fulfilling story on its own. This is very much when it went from a one-off to a series similar to Matrix Reloaded and The Empire Strikes Back. 7/10."
rw2161462,film_2,3,negatif,"For teenagers whose movie knowledge only reaches up to Mean Girls it's OK, but don't watch it when you know a good movie from a bad one. 

I got dragged to this movie by my friend who is sort of a fan. I downloaded the first movie and thought it was horrible. New Moon was a bit better, but still not in let's say Harry Potter's league. You read on the internet and papers that the chemistry between Robert and Kristen is so good. It's not. I haven't seen a single emotion on Kristen Stewarts' face the whole movie. Pattinson mumbles in a way that is hard to understand. Only the smaller parts were OK, Ashley Green did a good job and so did the rest of the Cullens. Bella's friends were also fine. Taylor Lautner had a tendency to overact, but was also believable. 

From the trailer I gathered that the first movie was sort of like the introduction and this movie would be faster and more action and more emotion. Boy was I wrong. It's just as slow as the first one and the action was, well, nothing. The Vulturi fight looked amazing in the trailer, but don't be fooled! Everything you saw of the fight in the trailer (6 seconds) was what's in the movie. 

Me and my friend just couldn't get over the fact that Bella is such a bad example for teenage girls! She gets dumped incredibly rudely by a (in my opinion not so attractive) vampire who leaves her and all she can do for months is cry and cry and cry and shout in her sleep. We were like: Hello! the guy is a jerk, get over it! But unfortunately she didn't. She also gets extremely suicidal over her 'loss' and does extremely dangerous things because then she 'sees Edward again'. That was really pathetic. I haven't read any of the books but that was the worst storyline ever. You already expect us to believe in vampires, but I will not cross the line of fantasy in believing that she can see him when she breaks her promise. 

Good stuff, was the wolves. I really liked the gang of wolfs, the interaction between them, the friendly ways. The transforming was also done great. I would have liked to see more of them instead of Bella's mourning. 

I just have to say one more thing about this vision of Alice of the future. Why o why did they show Edward and Bella dressed in, I don't know, middle-ages clothing and jumping around in the woods? The WHOLE theater was laughing at them. Not good. 

When you like the books, sure go and see it. When you like vampires, go see it. When you like Taylor Lautner, go see it (that's why I went). But don't expect quality in this movie. You'll only be disappointed."
rw2161782,film_2,8,positif,"It's been hysterical to read such negative reviews the past few days. I am truly stunned when people write 'it's a chick flick' or 'it was made for Tweens'. One word--- duh! It would be the same if I watched ""Saw"" then wrote a negative review because it was a horror flick. Please, please, do me a favor. If you have not read the books, DO NOT see this movie. Plain and simple. Let me break it down for you: 1. The books are always better than the movies. We've seen a hundred books become movies and are always shocked when they're not as good. Just as in ""Twilight"", ""New Moon"" skipped over a lot of things, and honestly a lot of important things that the book described. The sorrow and depression that Bella feels just isn't the same on screen. There was a lot about Jacob left out and their trip home from Italy was completely overlooked. The cliff jumping scene was particularly disappointing. Stephanie Meyer does such a great job of describing Bella's jump, Edward's reaction and her drowning, but the movie just couldn't do it justice. 2. This movie's target audience is girls ages 10-18. again, duh. If you're a guy, you are going to hate it. There's no sex scenes, no naked women, no explosions or bloody gore. Guys, just go with your girlfriend, see it and stop whining already. 3. This wasn't designed to be Oscar-worthy. It's a chick flick. 

With those simple thoughts in mind, please stop taking this movie so seriously. It's just entertainment and let me just give you a head's up, ""Eclipse"" will be a romance movie. again, duh."
rw2165251,film_2,5,moyen,"I've read all the books, at least 4 times now, and I love love love them. I love the obsession in that book, that they just cannot live without each other and edward is dying being without her for a minute. i liked the first film, i thought it was pretty well done, and it had some sort of dark atmosphere all over the film. but new moon *sigh*. i think they thought they would make the best movie and overestimated themselves. i have to agree with everyone here, the acting is pretty stiff. they look so different.. i mean jasper looked like he is 40 years old? nowhere on this planet will you see someone like this in a high school. and where is bellas and edwards obsession about each other? all over the books edward is extremely protective of bella. but he isn't in this film. he just doesn't seem to care much in the film. and as someone said, if i wouldn't have read the books, i would have been lost couple of times through the film. they could have left out bellas dream, the first scene. and i didn't like the scenes bumped into each other. first everyones happy, and a second later someone completely different happens, not related to the scene before. i understand that putting this big book into a film is different, but they really should have done couple of scenes. or changed the story in the book. bella never had visions of edward, she only heard him. and she never jumped on a strangers bike. whats up with that. altogether i went to the cinema twice, obsessed about the story. but new moon is a disappointment, twilight was pretty good as a film, and i just hope eclipse will be better."
rw8014467,film_2,4,moyen,"I may be a big defender of the first film but I just can't bring myself to do the same for New Moon... everything about is just so much more bland and uninspired. The studio really shouldn't have gotten rid of the director of the first one, at least she knew what she was doing."
rw6275170,film_2,5,moyen,Confused teenage girl tries to decide who she wants to spend her life with.. an old sparkly dead man with a vitamin D deficiency or a young wolf boy with anger management issues.
rw3136242,film_2,2,negatif,"The Grey Rating: The Twilight Saga: New Moon

A flexible rating system used to determine the quality of a movie based on a methodical comparison with the film masterpiece, The Grey.

+ Set on the West Coast, which is kind of near Alaska? I don't know. This is hard.

Lack of Sir Liam Neeson - Trivial and superficial themes - Overdone in every way - Incredibly fake wolves, or werewolves, whatever, that are also hairless man-children and presented in CGI

I was told I would enjoy this movie because there were wolves in it. Well, technically that is not correct. This movie is really horrible. There is nothing in it that redeems itself as a film except possibly the vaguely similar landscape and terrain."
rw2161490,film_2,7,moyen,"I've never written a movie review before but thought I would give my thoughts on this one. I'm 34 and read all the Twilight books about a year and a half ago and loved them. I didn't really care for the Twilight movie but I have to say I really enjoyed New Moon. Personally I thought it flowed so much better than Twilight and had a brighter feel to it. Twilight made me want to go to sleep. The acting definitely improved. I still don't think Kristen Stewart and James Pattinson are great actors but Kristen irritates me a lot less in this one. I think Taylor Lautner did a great job as Jacob. Almost too good, though. In my opinion he overshadows Edward in the movie because he looks better and acts better. Overall though I really enjoyed the movie. It was funny in parts and not nearly as depressing as the book was. I didn't find it to be boring at all like many of the other reviewers. I also thought they did a good job of following the book. Although it probably helped that I hadn't read it recently so I didn't remember all the details. Some of the scenes were exactly as I had pictured them in my head during the book. I am surprised at the negative reviews. I went with ten other women (30, 40 and 50 year olds) and we all liked it better than Twilight. I think we have to remember that this is a book series written for teenagers so of course the movies are going to try to appeal to them. If you keep that in mind and overlook some of the flaws the movie is very entertaining. The teenage girls in our packed theater seemed very happy when they left so I think they accomplished what they were looking for."
rw2160970,film_2,3,negatif,"I haven't seen this but here's what I do when I watch a trailer or a movie. I compare it to Citizen Kane. Or maybe even the Dark Knight.I know for a fact this movie won't even touch either of these. This film is going to be bad, but if you just compare it to the last movie it will probably be better. Honestly taste in movies people. Go watch a good movie instead of spending $8 and 2 hours of your time. I found the first one laughable and full of gloom and teenager acting. This isn't what vampires are, vampires are evil, horrible things. They drink human blood not deer blood. They sold their souls to the devil to become immortal. Go watch Hellsing."
rw2160818,film_2,2,negatif,"Chris Weitz clearly doesn't connect with the love story that drives the Twilight series. I was expecting his adaptation of New Moon to be poignant, to bring to life Bella's painful heartbreak and her struggle to figure out her true feelings for one of her closest friends. I was not expecting it to be a second-rate teen movie! 

Weitz's New Moon is packed with soap-opera moments, hot naked torsos and pretty poor special effects. The scenes shot in Tuscany end up being the most memorable ones in the entire movie, largely because of the stunning backdrop! Twihard tweens will probably love this movie, but I don't see how any other Twilight fans could.

Let's hope David Slade does a much better job with Eclipse."
rw2164067,film_2,2,negatif,OMG was this the movie that had so much hype that even I got lost in it all ? I totally agree with most of the comments that the acting was BAD BAD BAD..doesn't Kristen know any other expressions than the ones in which she painlessly expressed in this second rate movie? Robert was bearable and yes I did raise an eyebrow when Jacob took off his shirt...suddenly felt a little hot under the collar. But what did it for me was that I actually nodded off for about ten minutes in the middle of the movie...any one got a pillow ? My husband then raised his eyebrows at me and silently spoke those words 'Thanks for dragging me along' to which I then silently gave that stare 'Sorry'
rw2162430,film_2,6,moyen,"So I think we can all agree that Twilight pretty much sucked lard-covered vampire ass. I didn't expect much more from New Moon (aside from having a decent budget this time) especially when I heard Chris Weitz was directing it (The Golden Compass? SERIOUSLY?) But I was actually almost pleasantly surprised. Aside from Edward always having some cheesy line, I'd say every single actor improved. Kristen wasn't a babbling mess, Jackson didn't look *as* pained all the time, and Mike Newton stole every scene he was in.

I also liked how Bella sent emails to Alice instead of thinking Edward Edward Edward all the time, showing that she missed more than just him.

And also a definite plus was that, unlike Twilight, they didn't have so many added in improv scenes saying dumb ass things like ""These kind of things don't exist"", and the action came in before 80% of the movie was over. I loved the little rumbles.

Now...for the fun part...

There were like 10 minute intervals between questions and answers. I was literally almost to the point of yelling to the screen ""SAY IT ALREADY!"" They also had the LONGEST and unnecessary conversations where it was basically a lot of repeating and loud breathing.

But whatever, I'm still gonna see the third movie anyway ;P"
